brandName,descriptionText,itemCondition,modelYear,manufacturer,fuelType,imageUrl,transmission,engineDisplacement,mileage,price,detailsUrl,adId
Toyota,Toyota Corolla 2021 for sale in Islamabad,used,2021,Toyota,Petrol,https://cache1.pakwheels.com/ad_pictures/5904/toyota-corolla-altis-grande-x-cvt-i-1-8-beige-2021-59048306.jpg,Automatic,1800,50,4530000,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-islamabad-5645140,5645140
Toyota,Toyota Land Cruiser 2002 for sale in Rawalpindi,used,2002,Toyota,Petrol,https://cache3.pakwheels.com/ad_pictures/5984/toyota-land-cruiser-cygnus-2002-59849309.jpg,Automatic,4700,145049,8250000,https://www.pakwheels.com/used-cars/toyota-land-cruiser-2002-for-sale-in-rawalpindi-5704508,5704508
Toyota,Toyota Vitz 2018 for sale in Lahore,used,2018,Toyota,Petrol,https://cache4.pakwheels.com/ad_pictures/5846/toyota-vitz-1-0-f-smile-edition-2018-58464011.jpg,Automatic,1000,45306,2750000,https://www.pakwheels.com/used-cars/toyota-vitz-2018-for-sale-in-lahore-5600611,5600611
Toyota,Toyota Land Cruiser 2013 for sale in Karachi,used,2013,Toyota,Petrol,https://cache1.pakwheels.com/ad_pictures/5843/toyota-land-cruiser-zx-2-2013-58431348.jpg,Automatic,4600,83000,23500000,https://www.pakwheels.com/used-cars/toyota-land-cruiser-2013-for-sale-in-karachi-5598136,5598136
Suzuki,Suzuki Every 2017 for sale in Lahore,used,2017,Suzuki,Petrol,https://cache2.pakwheels.com/ad_pictures/5768/suzuki-every-pc-2017-57689731.jpg,Automatic,660,125375,1685000,https://www.pakwheels.com/used-cars/suzuki-every-2017-for-sale-in-lahore-5541913,5541913
Toyota,Toyota Land Cruiser 2012 for sale in Karachi,used,2012,Toyota,Petrol,https://cache4.pakwheels.com/ad_pictures/5720/toyota-land-cruiser-ax-g-selection-2012-57201974.jpg,Automatic,4600,80000,18500000,https://www.pakwheels.com/used-cars/toyota-land-cruiser-2012-for-sale-in-karachi-5504785,5504785
Mercedes Benz,Mercedes Benz C Class 2016 for sale in Karachi,used,2016,Mercedes Benz,Petrol,https://cache4.pakwheels.com/ad_pictures/5891/mercedes-benz-c-class-c180-exclusive-2016-58917617.jpg,Automatic,1500,23000,9800000,https://www.pakwheels.com/used-cars/mercedes-benz-c-class-2016-for-sale-in-karachi-5635100,5635100
Nissan,Nissan Patrol 2012 for sale in Karachi,used,2012,Nissan,Petrol,https://cache2.pakwheels.com/ad_pictures/5891/nissan-patrol-2012-58917680.jpg,Automatic,5700,95000,20000000,https://www.pakwheels.com/used-cars/nissan-patrol-2012-for-sale-in-karachi-5635112,5635112
Toyota,Toyota Passo 2018 for sale in Lahore,used,2018,Toyota,Petrol,https://cache2.pakwheels.com/ad_pictures/5910/toyota-passo-1-0-x-2018-59109819.jpg,Automatic,1000,26597,2395000,https://www.pakwheels.com/used-cars/toyota-passo-2018-for-sale-in-lahore-5649764,5649764
Toyota,Toyota Corolla 2017 for sale in Lahore,used,2017,Toyota,Petrol,https://cache3.pakwheels.com/ad_pictures/5716/toyota-corolla-altis-1-6-automatic-2017-57166226.jpg,Automatic,1600,72968,2974000,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-lahore-5495594,5495594
Toyota,Toyota Passo 2018 for sale in Lahore,used,2018,Toyota,Petrol,https://cache2.pakwheels.com/ad_pictures/5946/toyota-passo-x-l-package-s-2018-59462090.jpg,Automatic,1000,20140,2495000,https://www.pakwheels.com/used-cars/toyota-passo-2018-for-sale-in-lahore-5676222,5676222
Suzuki,Suzuki Wagon R 2017 for sale in Lahore,used,2017,Suzuki,Petrol,https://cache4.pakwheels.com/ad_pictures/5985/suzuki-wagon-r-vxl-2017-59856894.jpg,Manual,1000,83000,1500000,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2017-for-sale-in-lahore-5705050,5705050
Toyota,Toyota Corolla 2013 for sale in Layyah,used,2013,Toyota,Petrol,https://cache2.pakwheels.com/ad_pictures/5985/toyota-corolla-gli-vvti-2013-59858445.jpg,Manual,1300,14,2200000,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-layyah-5705168,5705168
Honda,Honda City 2003 for sale in Lahore,used,2003,Honda,Petrol,https://cache3.pakwheels.com/ad_pictures/5985/honda-city-exi-2-2003-59858319.jpg,Manual,1300,168000,1075000,https://www.pakwheels.com/used-cars/honda-city-2003-for-sale-in-lahore-5705167,5705167
Daihatsu,Daihatsu Terios 1997 for sale in Abbottabad,used,1997,Daihatsu,Petrol,https://cache3.pakwheels.com/ad_pictures/5985/daihatsu-terios-1-5l-a-t-4wd-1997-59858488.jpg,Automatic,1300,160000,1450000,https://www.pakwheels.com/used-cars/daihatsu-terios-1997-for-sale-in-abbottabad-5705165,5705165
Toyota,Toyota Land Cruiser 2017 for sale in Lahore,used,2017,Toyota,Petrol,https://cache4.pakwheels.com/ad_pictures/5985/toyota-land-cruiser-zx-2-2017-59857846.jpg,Automatic,4608,25000,31500000,https://www.pakwheels.com/used-cars/toyota-land-cruiser-2017-for-sale-in-lahore-5705119,5705119
Suzuki,Suzuki Mehran 2012 for sale in Multan,used,2012,Suzuki,Petrol,https://cache4.pakwheels.com/ad_pictures/5985/suzuki-mehran-vxr-euro-ii-2012-59858432.jpg,Manual,800,94000,795000,https://www.pakwheels.com/used-cars/suzuki-mehran-2012-for-sale-in-multan-5705166,5705166
Honda,Honda City 2008 for sale in Karachi,used,2008,Honda,Petrol,https://cache1.pakwheels.com/ad_pictures/5985/honda-city-i-dsi-2008-59858331.jpg,Manual,1300,130000,1375000,https://www.pakwheels.com/used-cars/honda-city-2008-for-sale-in-karachi-5705164,5705164
Mitsubishi,Mitsubishi Mirage 2014 for sale in Lahore,used,2014,Mitsubishi,Petrol,https://cache1.pakwheels.com/ad_pictures/5985/mitsubishi-mirage-g-51-2014-59858127.jpg,Automatic,1000,90000,1675000,https://www.pakwheels.com/used-cars/mitsubishi-mirage-2014-for-sale-in-lahore-5705163,5705163
Toyota,Toyota Vitz 2012 for sale in Mirpur A.K.,used,2012,Toyota,Petrol,https://cache3.pakwheels.com/ad_pictures/5930/toyota-vitz-1-0-f-2012-59304958.jpg,Automatic,1000,76000,1825000,https://www.pakwheels.com/used-cars/toyota-vitz-2012-for-sale-in-mirpur-ak-5664564,5664564
MG,MG HS 2021 for sale in Lahore,used,2021,MG,Petrol,https://cache2.pakwheels.com/ad_pictures/5985/mg-hs-2-1-5-turbo-2021-59858384.jpg,Automatic,1500,9800,6350000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-5705162,5705162
Toyota,Toyota Corolla 2013 for sale in Sialkot,used,2013,Toyota,Petrol,https://cache1.pakwheels.com/ad_pictures/5985/toyota-corolla-gli-vvti-2013-59858450.jpg,Manual,1300,57800,2350000,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-sialkot-5705160,5705160
Daihatsu,Daihatsu Cuore 2009 for sale in Mandi bahauddin,used,2009,Daihatsu,Petrol,https://cache3.pakwheels.com/ad_pictures/5236/daihatsu-cuore-cx-2-2009-52360840.jpg,Manual,800,95000,870000,https://www.pakwheels.com/used-cars/daihatsu-cuore-2009-for-sale-in-mandi-bahauddin-5136286,5136286
FAW,FAW X-PV 2018 for sale in Sargodha,used,2018,FAW,Petrol,https://cache3.pakwheels.com/ad_pictures/5985/faw-x-pv-2018-59858224.jpg,Manual,1000,10000,1000000,https://www.pakwheels.com/used-cars/faw-x-pv-2018-for-sale-in-sargodha-5705156,5705156
MG,MG HS 2021 for sale in Lahore,used,2021,MG,Petrol,https://cache2.pakwheels.com/ad_pictures/5985/mg-hs-2-1-5-turbo-2021-59858329.jpg,Automatic,1500,40,6600000,https://www.pakwheels.com/used-cars/mg-hs-2021-for-sale-in-lahore-5705158,5705158
Mitsubishi,Mitsubishi L200 2007 for sale in Islamabad,used,2007,Mitsubishi,Petrol,https://cache1.pakwheels.com/ad_pictures/5981/mitsubishi-l200-2-5-d-c-2007-59811069.jpg,Automatic,3000,86000,1300000,https://www.pakwheels.com/used-cars/mitsubishi-l200-2007-for-sale-in-islamabad-5701793,5701793
Honda,Honda Civic 2006 for sale in Faisalabad,used,2006,Honda,Petrol,https://cache4.pakwheels.com/ad_pictures/5982/honda-civic-exi-3-2006-59822498.jpg,Manual,1600,100000,1300000,https://www.pakwheels.com/used-cars/honda-civic-2006-for-sale-in-faisalabad-5702575,5702575
Toyota,Toyota Prado 2012 for sale in Karachi,used,2012,Toyota,Petrol,https://cache4.pakwheels.com/ad_pictures/5101/toyota-prado-tx-limited-3-2012-51010361.jpg,Automatic,2700,61500,13000000,https://www.pakwheels.com/used-cars/toyota-prado-2012-for-sale-in-karachi-5034228,5034228
Honda,Honda Civic 2004 for sale in Islamabad,used,2004,Honda,Petrol,https://cache4.pakwheels.com/ad_pictures/5980/honda-civic-vti-oriel-prosmatec-2004-59808920.jpg,Automatic,1600,101000,1290000,https://www.pakwheels.com/used-cars/honda-civic-2004-for-sale-in-islamabad-5701656,5701656
Toyota,Toyota Vitz 2010 for sale in Islamabad,used,2010,Toyota,Petrol,https://cache2.pakwheels.com/ad_pictures/5985/toyota-vitz-1-0-f-2010-59858309.jpg,Automatic,1000,168000,1750000,https://www.pakwheels.com/used-cars/toyota-vitz-2010-for-sale-in-islamabad-5705155,5705155
Honda,Honda Civic 2003 for sale in Islamabad,used,2003,Honda,Petrol,https://cache3.pakwheels.com/ad_pictures/5979/honda-civic-vti-oriel-prosmatec-2003-59795062.jpg,Automatic,1600,123456,1235000,https://www.pakwheels.com/used-cars/honda-civic-2003-for-sale-in-islamabad-5700652,5700652
Suzuki,Suzuki Liana 2009 for sale in Islamabad,used,2009,Suzuki,Petrol,https://cache2.pakwheels.com/ad_pictures/5985/suzuki-liana-rxi-1-3-manual-transmission-2009-59858273.jpg,Manual,1300,139000,1000000,https://www.pakwheels.com/used-cars/suzuki-liana-2009-for-sale-in-islamabad-5705153,5705153
Toyota,Toyota Camry 2006 for sale in Karachi,used,2006,Toyota,Petrol,https://cache2.pakwheels.com/ad_pictures/5985/toyota-camry-g-30-2006-59858281.jpg,Automatic,2400,200000,1500000,https://www.pakwheels.com/used-cars/toyota-camry-2006-for-sale-in-karachi-5705152,5705152
Toyota,Toyota Corolla 1998 for sale in Peshawar,used,1998,Toyota,Petrol,https://cache2.pakwheels.com/ad_pictures/5982/toyota-corolla-1998-59821819.jpg,Automatic,1500,100000,1220000,https://www.pakwheels.com/used-cars/toyota-corolla-1998-for-sale-in-peshawar-5702532,5702532
Hyundai,Hyundai Tucson 2020 for sale in Sialkot,used,2020,Hyundai,Petrol,https://cache4.pakwheels.com/ad_pictures/5614/hyundai-tucson-2020-56143413.jpg,Automatic,2000,12000,6400000,https://www.pakwheels.com/used-cars/hyundai-tucson-2020-for-sale-in-sialkot-5424145,5424145
Suzuki,Suzuki Alto 2008 for sale in Peshawar,used,2008,Suzuki,Petrol,https://cache1.pakwheels.com/ad_pictures/5982/suzuki-alto-gii-2008-59821037.jpg,Automatic,660,100000,1200000,https://www.pakwheels.com/used-cars/suzuki-alto-2008-for-sale-in-peshawar-5702476,5702476
Honda,Honda City 2013 for sale in Karachi,used,2013,Honda,Petrol,https://cache1.pakwheels.com/ad_pictures/5981/honda-city-i-vtec-prosmatec-2013-59816679.jpg,Automatic,1300,61000,1890000,https://www.pakwheels.com/used-cars/honda-city-2013-for-sale-in-karachi-5702181,5702181
Suzuki,Suzuki Alto 2021 for sale in Islamabad,used,2021,Suzuki,Petrol,https://cache3.pakwheels.com/ad_pictures/5984/suzuki-alto-vxr-2-2021-59848848.jpg,Manual,660,14000,855000,https://www.pakwheels.com/used-cars/suzuki-alto-2021-for-sale-in-islamabad-5704481,5704481
Toyota,Toyota Corolla 2016 for sale in Lahore,used,2016,Toyota,Petrol,https://cache4.pakwheels.com/ad_pictures/5984/toyota-corolla-gli-vvti-automatic-2016-59848936.jpg,Automatic,1300,120000,2599999,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-lahore-5704250,5704250
Honda,Honda Civic 2015 for sale in Lahore,used,2015,Honda,Petrol,https://cache1.pakwheels.com/ad_pictures/5984/honda-civic-oriel-prosmatec-ug-2015-59848818.jpg,Manual,1800,160000,2250000,https://www.pakwheels.com/used-cars/honda-civic-2015-for-sale-in-lahore-5704474,5704474
Toyota,Toyota Yaris 2020 for sale in Karachi,used,2020,Toyota,Petrol,https://cache1.pakwheels.com/ad_pictures/5984/toyota-yaris-ativ-x-cvt-1-5-2020-59848735.jpg,Automatic,1500,17000,3100000,https://www.pakwheels.com/used-cars/toyota-yaris-2020-for-sale-in-karachi-5704471,5704471
Suzuki,Suzuki Swift 2012 for sale in Rawalpindi,used,2012,Suzuki,Petrol,https://cache4.pakwheels.com/ad_pictures/5975/suzuki-swift-1-3l-dlx-2012-59756485.jpg,Manual,1300,103000,1475000,https://www.pakwheels.com/used-cars/suzuki-swift-2012-for-sale-in-rawalpindi-5697849,5697849
Honda,Honda Civic 2017 for sale in Karachi,used,2017,Honda,Petrol,https://cache4.pakwheels.com/ad_pictures/5984/honda-civic-oriel-1-8-i-vtec-cvt-2017-59844759.jpg,Automatic,1800,62000,3220000,https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-karachi-5704191,5704191
Honda,Honda Vezel 2015 for sale in Karachi,used,2015,Honda,Petrol,https://cache3.pakwheels.com/ad_pictures/5984/honda-vezel-hybird-xl-2015-59845075.jpg,Automatic,1500,84000,3050000,https://www.pakwheels.com/used-cars/honda-vezel-2015-for-sale-in-karachi-5704216,5704216
Toyota,Toyota Land Cruiser 2016 for sale in Peshawar,used,2016,Toyota,Petrol,https://cache4.pakwheels.com/ad_pictures/5929/toyota-land-cruiser-zx-2-2016-59299602.jpg,Automatic,4608,60000,35000000,https://www.pakwheels.com/used-cars/toyota-land-cruiser-2016-for-sale-in-peshawar-5664199,5664199
Toyota,Toyota Premio 2008 for sale in Peshawar,used,2008,Toyota,Petrol,https://cache3.pakwheels.com/ad_pictures/5934/toyota-premio-x-ex-package-1-8-2008-59347897.jpg,Automatic,1800,12500,3600000,https://www.pakwheels.com/used-cars/toyota-premio-2008-for-sale-in-peshawar-5667760,5667760
Toyota,Toyota Prado 2010 for sale in Peshawar,used,2010,Toyota,Petrol,https://cache4.pakwheels.com/ad_pictures/5930/toyota-prado-tz-2-2010-59300677.jpg,Automatic,4000,85000,13500000,https://www.pakwheels.com/used-cars/toyota-prado-2010-for-sale-in-peshawar-5664279,5664279
Toyota,Toyota Prado 2010 for sale in Peshawar,used,2010,Toyota,Petrol,https://cache1.pakwheels.com/ad_pictures/5929/toyota-prado-tz-g-selection-2010-59299054.jpg,Automatic,4000,95000,15500000,https://www.pakwheels.com/used-cars/toyota-prado-2010-for-sale-in-peshawar-5664166,5664166
Suzuki,Suzuki Every 2012 for sale in Gujrat,used,2012,Suzuki,Petrol,https://cache3.pakwheels.com/ad_pictures/5980/suzuki-every-pa-2012-59802236.jpg,Automatic,660,100000,1185000,https://www.pakwheels.com/used-cars/suzuki-every-2012-for-sale-in-gujrat-5701153,5701153
Toyota,Toyota Prius 2016 for sale in Islamabad,used,2016,Toyota,Petrol,https://cache4.pakwheels.com/ad_pictures/5985/toyota-prius-a-3-2016-59858180.jpg,Automatic,1800,86000,4000000,https://www.pakwheels.com/used-cars/toyota-prius-2016-for-sale-in-islamabad-5705150,5705150
Suzuki,Suzuki Mehran 2002 for sale in Islamabad,used,2002,Suzuki,Petrol,https://cache4.pakwheels.com/ad_pictures/5985/suzuki-mehran-vx-2-2002-59858351.jpg,Manual,800,2500,530000,https://www.pakwheels.com/used-cars/suzuki-mehran-2002-for-sale-in-islamabad-5705149,5705149
Honda,Honda City 2003 for sale in Lahore,used,2003,Honda,Petrol,https://cache2.pakwheels.com/ad_pictures/5981/honda-city-i-dsi-2003-59813196.jpg,Manual,1300,100000,1130000,https://www.pakwheels.com/used-cars/honda-city-2003-for-sale-in-lahore-5701939,5701939
Audi,Audi A1 2019 for sale in Karachi,used,2019,Audi,Petrol,https://cache3.pakwheels.com/ad_pictures/5985/audi-a1-sportback-2-2019-59858200.jpg,Automatic,1000,27221,4450000,https://www.pakwheels.com/used-cars/audi-a1-2019-for-sale-in-karachi-5705147,5705147
Honda,Honda City 2008 for sale in Bahawalpur,used,2008,Honda,Petrol,https://cache3.pakwheels.com/ad_pictures/5985/honda-city-i-dsi-2008-59858253.jpg,Manual,1300,131088,1350000,https://www.pakwheels.com/used-cars/honda-city-2008-for-sale-in-bahawalpur-5705146,5705146
Toyota,Toyota Corolla Fielder 2007 for sale in Islamabad,used,2007,Toyota,Petrol,https://cache3.pakwheels.com/ad_pictures/5985/toyota-corolla-fielder-s-aerotourer-1-8-2007-59858170.jpg,Automatic,1800,143000,2800000,https://www.pakwheels.com/used-cars/toyota-corolla-fielder-2007-for-sale-in-islamabad-5705145,5705145
Toyota,Toyota Passo 2011 for sale in Islamabad,used,2011,Toyota,Petrol,https://cache1.pakwheels.com/ad_pictures/5980/toyota-passo-1-0-x-2011-59804427.jpg,Automatic,1000,115000,1630000,https://www.pakwheels.com/used-cars/toyota-passo-2011-for-sale-in-islamabad-5677703,5677703
Honda,Honda Civic 2005 for sale in Islamabad,used,2005,Honda,Petrol,https://cache4.pakwheels.com/ad_pictures/5981/honda-civic-vti-1-6-2005-59810622.jpg,Manual,1600,10000,1100000,https://www.pakwheels.com/used-cars/honda-civic-2005-for-sale-in-islamabad-5701762,5701762
Toyota,Toyota Prius 2014 for sale in Gujranwala,used,2014,Toyota,Hybrid,https://cache4.pakwheels.com/ad_pictures/5985/toyota-prius-2014-59857791.jpg,Automatic,1500,150000,2000000,https://www.pakwheels.com/used-cars/toyota-prius-2014-for-sale-in-gujranwala-5705144,5705144
Suzuki,Suzuki Mehran 2009 for sale in Bhalwal,used,2009,Suzuki,Petrol,https://cache3.pakwheels.com/ad_pictures/5985/suzuki-mehran-vx-2-2009-59857324.jpg,Manual,800,507455,560000,https://www.pakwheels.com/used-cars/suzuki-mehran-2009-for-sale-in-bhalwal-5705143,5705143
Nissan,Nissan Dayz 2018 for sale in Islamabad,used,2018,Nissan,Petrol,https://cache1.pakwheels.com/ad_pictures/5985/nissan-dayz-x-40-2018-59858118.jpg,Automatic,660,20000,2000000,https://www.pakwheels.com/used-cars/nissan-dayz-2018-for-sale-in-islamabad-5705140,5705140
Honda,Honda City 2004 for sale in Lahore,used,2004,Honda,Petrol,https://cache2.pakwheels.com/ad_pictures/5982/honda-city-i-dsi-2004-59823256.jpg,Manual,1300,100000,1090000,https://www.pakwheels.com/used-cars/honda-city-2004-for-sale-in-lahore-5702621,5702621
Suzuki,Suzuki Cultus 2017 for sale in Rawalpindi,used,2017,Suzuki,Petrol,https://cache2.pakwheels.com/ad_pictures/5985/suzuki-cultus-vxl-2-2017-59858096.jpg,Manual,1000,48000,1550000,https://www.pakwheels.com/used-cars/suzuki-cultus-2017-for-sale-in-rawalpindi-5705139,5705139
Honda,Honda Civic 1996 for sale in Rawalpindi,used,1996,Honda,Petrol,https://cache3.pakwheels.com/ad_pictures/5982/honda-civic-exi-3-1996-59822013.jpg,Manual,1500,100000,795000,https://www.pakwheels.com/used-cars/honda-civic-1996-for-sale-in-rawalpindi-5702540,5702540
Suzuki,Suzuki Baleno 2003 for sale in Islamabad,used,2003,Suzuki,Petrol,https://cache1.pakwheels.com/ad_pictures/5979/suzuki-baleno-jxr-2003-v-1-59794329.jpg,Manual,1300,100000,760000,https://www.pakwheels.com/used-cars/suzuki-baleno-2003-for-sale-in-islamabad-5700601,5700601
Honda,Honda Freed 2017 for sale in Faisalabad,used,2017,Honda,Petrol,https://cache4.pakwheels.com/ad_pictures/5985/honda-freed-hybrid-ex-2017-59858060.jpg,Automatic,1500,21117,4200000,https://www.pakwheels.com/used-cars/honda-freed-2017-for-sale-in-faisalabad-5705136,5705136
Daihatsu,Daihatsu Cuore 2006 for sale in Karachi,used,2006,Daihatsu,Petrol,https://cache3.pakwheels.com/ad_pictures/5985/daihatsu-cuore-cl-eco-2006-59858057.jpg,Manual,800,140000,635000,https://www.pakwheels.com/used-cars/daihatsu-cuore-2006-for-sale-in-karachi-5705135,5705135
Suzuki,Suzuki Bolan 2015 for sale in Wah cantt,used,2015,Suzuki,Petrol,https://cache4.pakwheels.com/ad_pictures/5982/suzuki-bolan-vx-euro-ii-2-2015-59825131.jpg,Manual,800,100000,740000,https://www.pakwheels.com/used-cars/suzuki-bolan-2015-for-sale-in-wah-cantt-5702781,5702781
Toyota,Toyota Corolla 2019 for sale in Lahore,used,2019,Toyota,Petrol,https://cache1.pakwheels.com/ad_pictures/5985/toyota-corolla-2019-59857943.jpg,Automatic,1300,1,1800000,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-lahore-5705133,5705133
Suzuki,Suzuki Every 2012 for sale in Qasba gujrat,used,2012,Suzuki,Petrol,https://cache2.pakwheels.com/ad_pictures/5985/suzuki-every-pa-2012-59858046.jpg,Manual,660,125000,1190000,https://www.pakwheels.com/used-cars/suzuki-every-2012-for-sale-in-qasba-gujrat-5705132,5705132
Suzuki,Suzuki Cultus 2014 for sale in Lahore,used,2014,Suzuki,Petrol,https://cache4.pakwheels.com/ad_pictures/5985/suzuki-cultus-vxri-euro-ii-2014-59857911.jpg,Manual,1000,99000,1095000,https://www.pakwheels.com/used-cars/suzuki-cultus-2014-for-sale-in-lahore-5705131,5705131
Suzuki,Suzuki Cultus 2006 for sale in Lahore,used,2006,Suzuki,Petrol,https://cache3.pakwheels.com/ad_pictures/5979/suzuki-cultus-vxr-3-2006-59795066.jpg,Manual,1000,100000,690000,https://www.pakwheels.com/used-cars/suzuki-cultus-2006-for-sale-in-lahore-5700637,5700637
Honda,Honda City 2014 for sale in Islamabad,used,2014,Honda,Petrol,https://cache4.pakwheels.com/ad_pictures/5985/honda-city-i-vtec-2-2014-59857919.jpg,Manual,1300,139298,2050000,https://www.pakwheels.com/used-cars/honda-city-2014-for-sale-in-islamabad-5705129,5705129
Honda,Honda Civic 2017 for sale in Karachi,used,2017,Honda,Petrol,https://cache4.pakwheels.com/ad_pictures/5984/honda-civic-oriel-1-8-i-vtec-cvt-2017-59848571.jpg,Automatic,1800,44000,3325000,https://www.pakwheels.com/used-cars/honda-civic-2017-for-sale-in-karachi-5704465,5704465
Toyota,Toyota Hilux 2021 for sale in Islamabad,used,2021,Toyota,Diesel,https://cache1.pakwheels.com/ad_pictures/5438/toyota-hilux-revo-v-automatic-2-8-2021-54381938.jpg,Automatic,2800,50,8300000,https://www.pakwheels.com/used-cars/toyota-hilux-2021-for-sale-in-islamabad-4873967,4873967
KIA,KIA Sportage 2021 for sale in Islamabad,used,2021,KIA,Petrol,https://cache3.pakwheels.com/ad_pictures/4646/kia-sportage-awd-2021-46466003.jpg,Automatic,2000,25,6000000,https://www.pakwheels.com/used-cars/kia-sportage-2021-for-sale-in-islamabad-4650152,4650152
Nissan,Nissan Dayz 2018 for sale in Karachi,used,2018,Nissan,Petrol,https://cache3.pakwheels.com/ad_pictures/5984/nissan-dayz-j-2018-59848397.jpg,Automatic,660,38000,1750000,https://www.pakwheels.com/used-cars/nissan-dayz-2018-for-sale-in-karachi-5704446,5704446
Honda,Honda Civic 2021 for sale in Faisalabad,used,2021,Honda,Petrol,https://cache2.pakwheels.com/ad_pictures/5984/honda-civic-oriel-1-8-i-vtec-cvt-2021-59848259.jpg,Automatic,1800,25,4475000,https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-faisalabad-5704443,5704443
Hyundai,Hyundai Tucson 2021 for sale in Islamabad,used,2021,Hyundai,Petrol,https://cache1.pakwheels.com/ad_pictures/4890/hyundai-tucson-awd-a-t-ultimate-2021-48904964.jpg,Automatic,2000,13,6520000,https://www.pakwheels.com/used-cars/hyundai-tucson-2021-for-sale-in-islamabad-4874443,4874443
Suzuki,Suzuki Cultus 2021 for sale in Islamabad,used,2021,Suzuki,Petrol,https://cache3.pakwheels.com/ad_pictures/5961/suzuki-cultus-vxl-2-2021-59615394.jpg,Manual,1000,50,2265000,https://www.pakwheels.com/used-cars/suzuki-cultus-2021-for-sale-in-islamabad-5682639,5682639
Hyundai,Hyundai Tucson 2021 for sale in Islamabad,used,2021,Hyundai,Petrol,https://cache1.pakwheels.com/ad_pictures/5323/hyundai-tucson-fwd-a-t-gls-sport-2021-53237150.jpg,Automatic,2000,10000,6250000,https://www.pakwheels.com/used-cars/hyundai-tucson-2021-for-sale-in-islamabad-5028606,5028606
Suzuki,Suzuki Alto 2012 for sale in Lahore,used,2012,Suzuki,Petrol,https://cache3.pakwheels.com/ad_pictures/5897/suzuki-alto-vxr-2-2012-58975261.jpg,Manual,1000,75000,875000,https://www.pakwheels.com/used-cars/suzuki-alto-2012-for-sale-in-lahore-5639567,5639567
Honda,Honda City 2005 for sale in Lahore,used,2005,Honda,Petrol,https://cache1.pakwheels.com/ad_pictures/5931/honda-city-i-dsi-2005-59314773.jpg,Manual,1300,110000,1090000,https://www.pakwheels.com/used-cars/honda-city-2005-for-sale-in-lahore-5665313,5665313
Hyundai,Hyundai Tucson 2021 for sale in Islamabad,used,2021,Hyundai,Petrol,https://cache1.pakwheels.com/ad_pictures/5692/hyundai-tucson-fwd-a-t-gls-sport-2021-56928894.jpg,Automatic,2000,15000,5660000,https://www.pakwheels.com/used-cars/hyundai-tucson-2021-for-sale-in-islamabad-5285114,5285114
Toyota,Toyota Corolla 2019 for sale in Lahore,used,2019,Toyota,Petrol,https://cache1.pakwheels.com/ad_pictures/4968/toyota-corolla-gli-vvti-automatic-2019-49686556.jpg,Automatic,1300,15000,3050000,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-lahore-4933885,4933885
Toyota,Toyota Corolla 2020 for sale in Faisalabad,used,2020,Toyota,Petrol,https://cache4.pakwheels.com/ad_pictures/5985/toyota-corolla-altis-1-6-automatic-2020-59857930.jpg,Automatic,1600,31000,3550000,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-faisalabad-5705130,5705130
Toyota,Toyota Aqua 2014 for sale in Islamabad,used,2014,Toyota,Hybrid,https://cache2.pakwheels.com/ad_pictures/5985/toyota-aqua-g-37-2014-59857941.jpg,Automatic,1500,89999,2575000,https://www.pakwheels.com/used-cars/toyota-aqua-2014-for-sale-in-islamabad-5705128,5705128
Suzuki,Suzuki Mehran 2011 for sale in Chakwal,used,2011,Suzuki,Petrol,https://cache3.pakwheels.com/ad_pictures/5981/suzuki-mehran-vx-cng-2-2011-59810182.jpg,Manual,800,100000,680000,https://www.pakwheels.com/used-cars/suzuki-mehran-2011-for-sale-in-chakwal-5701735,5701735
Toyota,Toyota Mark II 2004 for sale in Peshawar,used,2004,Toyota,Petrol,https://cache4.pakwheels.com/ad_pictures/5981/toyota-mark-ii-grande-2-0-2004-59812233.jpg,Automatic,2000,100000,1750000,https://www.pakwheels.com/used-cars/toyota-mark-ii-2004-for-sale-in-peshawar-5701881,5701881
Toyota,Toyota Vitz 2006 for sale in Bannu,used,2006,Toyota,Petrol,https://cache3.pakwheels.com/ad_pictures/5982/toyota-vitz-1-3-f-2006-59824451.jpg,Automatic,1300,11111,1500000,https://www.pakwheels.com/used-cars/toyota-vitz-2006-for-sale-in-bannu-5702695,5702695
Suzuki,Suzuki Alto 2021 for sale in Kamalia,used,2021,Suzuki,Petrol,https://cache3.pakwheels.com/ad_pictures/5981/suzuki-alto-vx-14-2021-59812415.jpg,Manual,660,14000,1430000,https://www.pakwheels.com/used-cars/suzuki-alto-2021-for-sale-in-kamalia-5701892,5701892
